t_enc_us,enc_deg,t1_us,y1,t2_us,y2,t3_us,y3,t4_us,y4,t5_us,y5,t6_us,y6,t7_us,y7,t8_us,y8,t9_us,y9,t10_us,y10,t11_us,y11,t12_us,y12,t13_us,y13,t14_us,y14,t15_us,y15,t16_us,y16
25656092,3082.608,25656832,43.48733559,25657297,48.54351694,25657812,46.85344394,25658277,45.58455476,25658760,44.50550508,25659246,42.85473725,25659736,44.83144585,25660232,44.09758987,25660760,42.45622248,25661262,44.99090463,25661766,43.0239844,25662278,46.76364603,25662777,43.97382597,25663298,44.75342901,25663833,43.78816681,25664341,44.1370461
25664591,3082.986,25665344,43.84544666,25665848,48.7118307,25666345,47.33378949,25666849,46.10008359,25667342,44.78051966,25667866,43.19298712,25668371,44.9362486,25668864,44.39180509,25669383,42.61187564,25669897,45.42092138,25670416,42.99947946,25670924,46.96589963,25671443,44.25108956,25671941,45.12274277,25672432,44.34196033,25672981,44.58170316
25673231,3083.382,25674001,44.3999309,25674488,49.40710863,25674948,47.75569289,25675440,46.38898688,25675938,45.184823,25676400,43.85784988,25676905,45.45682999,25677403,44.90734828,25677914,43.22402443,25678417,46.21368881,25678960,43.67039513,25679456,47.68143859,25679975,45.08446265,25680468,45.83363919,25680969,45.1478735,25681502,45.5635036
25681752,3083.778,25682501,44.90874605,25683032,49.97032033,25683542,48.24876577,25684044,46.81740545,25684545,45.61044977,25685045,43.90033752,25685539,45.75647384,25686038,45.20561543,25686547,43.23897002,25687024,46.04476842,25687536,43.85571137,25688053,47.58242291,25688545,45.0738434,25689061,45.89344308,25689538,45.07994444,25690060,45.32535055
25690310,3084.138,25691028,44.89217766,25691546,49.91720058,25692036,48.44953203,25692501,46.90711785,25693004,45.64207488,25693485,44.03823825,25693992,45.63678292,25694475,45.04372696,25694982,43.4779484,25695520,46.14376048,25696015,43.67197722,25696505,47.42821356,25697012,44.86771703,25697526,45.79950606,25698021,45.05974307,25698524,45.41058456
25698774,3084.534,25699498,44.8193952,25700009,50.22994504,25700504,48.31595268,25701026,46.99082236,25701522,45.55740183,25701982,44.3039117,25702488,45.92223127,25703033,45.24171159,25703524,43.66411882,25704018,46.51701616,25704497,43.79007672,25705032,47.52324127,25705540,45.04974546,25706034,45.71401581,25706524,45.0396346,25707052,45.46210188
25707302,3084.948,25708068,44.59575563,25708616,49.32618837,25709096,48.08109952,25709599,46.60489413,25710109,44.98364537,25710630,43.92610969,25711135,45.85654843,25711669,45.04364345,25712160,43.67874496,25712660,46.48308731,25713174,44.09351817,25713691,47.61781386,25714197,45.05532713,25714694,46.22680417,25715181,45.39816517,25715717,45.79017865
25715967,3085.344,25716685,45.36186822,25717174,50.04166568,25717681,48.74511457,25718178,47.19146866,25718669,46.11410882,25719194,44.75255603,25719681,46.54186276,25720178,45.86522042,25720695,44.06418962,25721205,46.71737576,25721713,44.56661186,25722229,48.55478813,25722765,45.75975741,25723260,46.43202863,25723739,45.78508523,25724235,46.42995165
25724485,3085.722,25725229,45.72715384,25725692,50.62426906,25726186,49.17551071,25726694,47.62990419,25727191,46.50950233,25727703,44.98145689,25728194,46.92401133,25728722,46.37990928,25729223,44.50774938,25729711,47.32055292,25730223,45.19992317,25730729,48.59576887,25731196,46.29509572,25731700,46.91855653,25732217,46.13265553,25732704,46.61940465
25732954,3086.136,25733677,45.89322348,25734185,50.79204545,25734676,49.23091576,25735222,47.6011503,25735719,46.55666026,25736233,44.86918623,25736708,46.77062987,25737227,46.07142602,25737745,44.11655504,25738266,46.93678688,25738759,44.67864678,25739213,48.12058996,25739705,45.93094463,25740188,46.78326074,25740683,45.85635274,25741196,46.28277129
25741446,3086.532,25742217,45.91993636,25742731,51.08870827,25743244,49.17741695,25743756,47.82016073,25744281,46.67704135,25744794,45.31387846,25745291,46.96441512,25745801,46.20609961,25746286,44.30668603,25746811,46.76675237,25747301,44.91701224,25747779,48.72892115,25748283,46.00573739,25748789,46.80855594,25749300,46.1335472,25749779,46.29333007
25750029,3086.928,25750777,45.86486866,25751285,51.03393457,25751733,49.11470515,25752221,47.85436726,25752714,46.55117336,25753194,45.18951599,25753688,47.05405879,25754191,46.33278815,25754726,44.55051085,25755254,46.81100027,25755792,44.84559571,25756287,48.42573906,25756780,45.97279177,25757278,46.99284668,25757800,46.29609356,25758334,46.66496452
25758584,3087.324,25759328,46.10010922,25759821,51.01610436,25760341,49.34848746,25760889,47.93295006,25761374,46.78498034,25761897,45.61003397,25762412,47.19261743,25762923,46.70898932,25763406,45.06158623,25763898,47.78785489,25764425,45.6169392,25764938,49.34141333,25765440,46.71945588,25765912,47.49257087,25766443,46.6119361,25766937,47.32324699
25767187,3087.738,25767914,46.5027338,25768400,51.75036235,25768881,49.71128657,25769385,48.28446759,25769878,47.07133839,25770412,45.53903761,25770891,47.69171714,25771390,46.7694618,25771897,45.07794084,25772385,47.34606102,25772889,45.27337994,25773414,49.1618905,25773880,46.29186557,25774385,47.22244648,25774887,46.61865042,25775360,46.97610905
25775610,3088.134,25776312,46.29976683,25776838,51.13972458,25777320,49.62695091,25777842,48.20514836,25778358,46.68651553,25778878,45.08203068,25779391,47.19632965,25779876,46.37614186,25780372,44.87756268,25780880,47.51869941,25781371,45.61616379,25781884,49.21068205,25782356,46.6452815,25782842,47.66459445,25783383,46.99646493,25783910,47.45149196
25784160,3088.53,25784916,46.98396149,25785384,52.01545722,25785912,50.65115032,25786400,48.7938773,25786919,48.01678938,25787405,46.5477131,25787902,48.18191158,25788388,47.57198911,25788880,45.79970761,25789344,48.80314507,25789811,46.28416169,25790328,50.12932725,25790817,47.26820265,25791349,48.2310149,25791805,47.38779843,25792280,47.90180302
25792530,3088.944,25793272,47.31557281,25793781,52.24635781,25794283,50.76587521,25794766,49.47170258,25795269,48.19073626,25795786,46.95012002,25796294,48.57492888,25796772,47.79760684,25797246,46.13526434,25797777,48.79252593,25798255,46.50537725,25798768,50.51379894,25799280,47.91326178,25799790,48.38460965,25800277,47.62258577,25800834,47.74553623
25801084,3089.34,25801862,47.27776646,25802396,52.07822184,25802848,50.68607,25803349,49.39091099,25803855,48.33165717,25804374,46.74829502,25804898,48.2874145,25805399,47.70191626,25805883,46.01103337,25806392,48.803793,25806932,46.22772091,25807443,49.94713833,25807920,47.62266169,25808392,48.2445953,25808876,47.65452988,25809384,47.93600579
25809634,3089.772,25810330,47.3467447,25810841,52.35609865,25811356,50.84038551,25811851,49.00082479,25812342,47.69908956,25812862,46.34409798,25813389,48.25571624,25813870,47.43266009,25814353,45.7398951,25814854,48.73835326,25815355,46.56862132,25815857,49.95928468,25816370,47.71721702,25816913,48.32858296,25817397,47.57778024,25817878,47.66422703
25818128,3090.186,25818908,47.10215026,25819390,52.04400584,25819876,50.68673627,25820374,49.10079128,25820890,48.11377979,25821417,46.43205231,25821915,48.19715519,25822448,47.68780824,25822963,46.10639755,25823429,48.50465563,25823947,46.42812466,25824420,50.12361049,25824889,47.72177317,25825382,48.52974354,25825883,48.07994511,25826402,47.91730197
25826652,3090.6,25827429,47.61434638,25827950,52.82162172,25828419,51.23750835,25828911,49.32593939,25829432,48.30064672,25829954,46.95879711,25830425,48.37786683,25830961,47.97742437,25831442,46.16386084,25831935,48.65430895,25832425,46.88901945,25832905,50.27935247,25833395,47.91187606,25833893,48.71020539,25834397,47.88780896,25834916,48.24073281
25835166,3090.996,25835909,47.57138837,25836439,52.62098982,25836941,51.11679293,25837439,49.38413521,25837935,48.30061068,25838450,46.85754743,25838903,48.3819623,25839415,47.83431575,25839911,46.11190986,25840422,48.79974999,25840903,46.40028428,25841448,50.19775951,25841923,47.60804619,25842447,48.22905285,25842946,48.08754904,25843496,48.35005132
25843746,3091.428,25844485,47.83234858,25844987,52.43919256,25845523,51.20973899,25846004,49.61463128,25846525,48.79445858,25847032,46.79662626,25847528,48.28727258,25848028,48.06044702,25848538,46.30840878,25849044,49.06197755,25849599,46.65241086,25850104,50.70405005,25850618,47.67794434,25851078,48.53748828,25851567,47.71076298,25852082,48.20873803
25852332,3091.86,25853069,47.60583357,25853576,52.54355552,25854083,51.18974576,25854593,49.61216782,25855064,48.36328444,25855565,47.30332531,25856070,48.71709643,25856525,48.17208355,25857036,46.23205593,25857528,49.42896772,25858011,47.11988164,25858509,50.88589551,25859023,48.40148488,25859527,48.90933497,25860021,48.24566224,25860507,48.58048238
25860757,3092.256,25861483,48.01892429,25862018,53.23510381,25862506,51.65592503,25863028,49.77948212,25863536,48.8407694,25864022,47.22648465,25864546,48.95098907,25865020,48.27934407,25865528,46.53319171,25866045,49.15152517,25866511,47.07149389,25867003,50.78453686,25867512,48.16297742,25867991,48.93778401,25868483,48.37330244,25868982,48.66937799
25869232,3092.67,25870012,48.16870143,25870524,53.52924772,25871079,51.58975709,25871588,50.2970766,25872116,49.20459982,25872607,47.60856433,25873110,49.42879488,25873618,48.73141736,25874098,47.0135098,25874620,49.81585433,25875108,47.55406722,25875602,51.18469706,25876109,48.55777509,25876615,49.36695214,25877097,48.89225371,25877646,49.19347033
25877896,3093.084,25878653,48.47172213,25879136,53.59352945,25879619,51.78432657,25880134,50.14473916,25880631,49.00184039,25881165,47.81693462,25881659,49.43266324,25882151,48.77002901,25882675,47.28073529,25883200,50.08101027,25883708,47.66201882,25884197,51.53294647,25884697,48.85622084,25885191,49.4300864,25885694,48.74282212,25886207,48.63404447
25886457,3093.516,25887208,48.38841357,25887715,53.4395424,25888224,51.67032341,25888730,49.97529941,25889200,48.58422232,25889704,47.55322915,25890168,48.93779589,25890663,48.41494548,25891163,46.88133228,25891663,49.82165095,25892142,47.20765457,25892617,51.13568616,25893098,48.53572101,25893598,49.38778767,25894113,48.56346707,25894591,48.80047257
25894841,3093.948,25895600,48.37442767,25896101,53.16479679,25896591,51.84102422,25897062,50.56974439,25897567,49.35692553,25898074,47.6996891,25898583,49.29884223,25899089,48.70536441,25899603,47.32234472,25900099,49.97034489,25900620,47.51942044,25901135,51.47781835,25901653,48.65663678,25902121,49.53118896,25902609,48.65679858,25903111,49.13448342
25903361,3094.344,25904092,48.82899193,25904618,53.56757019,25905095,52.22306972,25905595,50.7841834,25906069,49.25339984,25906621,48.35246017,25907116,49.3987599,25907619,49.13736959,25908122,47.40146278,25908639,50.04042075,25909159,47.94375307,25909687,51.30869595,25910179,49.15288308,25910681,49.68447585,25911154,48.89876685,25911646,49.47463958
25911896,3094.794,25912673,48.85532648,25913165,54.23571505,25913694,52.44759397,25914255,50.86364602,25914781,49.66284485,25915270,48.43920448,25915783,49.76917641,25916255,49.27068464,25916763,47.71248164,25917220,50.27451073,25917719,47.7840767,25918242,51.70067478,25918789,49.044862,25919306,49.86440749,25919802,49.26569344,25920332,49.51568149
25920582,3095.208,25921314,48.99789903,25921798,54.09497944,25922284,52.50768488,25922792,50.9308898,25923306,50.03158794,25923821,48.27913764,25924305,50.19180096,25924811,49.73303236,25925302,47.97695675,25925819,50.51642289,25926297,48.34900743,25926791,52.11687003,25927297,49.81997762,25927820,50.34227596,25928316,49.86278982,25928807,49.96594793
25929057,3095.64,25929811,49.62611028,25930311,54.72772777,25930792,53.22037977,25931287,51.59015296,25931797,50.66349795,25932288,49.3575417,25932786,50.57674714,25933308,50.37551276,25933813,48.45563917,25934348,51.13989601,25934820,48.83201963,25935303,52.50099934,25935844,49.8310944,25936341,50.65505973,25936850,50.01727998,25937379,50.22197713
25937629,3096.054,25938384,49.86667926,25938908,54.83791319,25939432,53.46295249,25939929,52.03318422,25940437,51.21154105,25940938,49.22975513,25941445,50.86484188,25941911,50.29361057,25942406,48.69554805,25942919,51.92783447,25943444,49.46574071,25943980,53.15909397,25944511,50.67953891,25945021,51.37187417,25945534,50.49617545,25946037,50.76803871
25946287,3096.504,25947043,50.25945486,25947541,55.22791611,25948051,53.73560619,25948535,52.17221468,25949039,50.97332592,25949536,49.57205538,25950033,51.18109588,25950547,50.67933482,25951022,48.87847064,25951514,51.5911445,25952012,49.1568318,25952534,52.96437241,25953004,50.38782076,25953514,51.10394094,25954020,50.45703773,25954526,50.53171721
25954776,3096.936,25955543,50.26961295,25956039,55.02103036,25956550,53.89462131,25957013,52.34514437,25957518,51.24598193,25958051,49.82252716,25958542,51.20933805,25958999,50.89435983,25959478,49.06127517,25959975,51.44750875,25960470,49.43904877,25960996,52.87992796,25961476,50.53686924,25961980,51.3126419,25962467,50.69786785,25962999,50.75725024
25963249,3097.386,25963964,50.60876322,25964450,55.69597955,25964953,53.85917138,25965442,52.41443082,25965945,51.62912473,25966394,49.82125814,25966891,51.1617056,25967391,50.9219635,25967884,49.04907735,25968374,51.7398504,25968841,49.42051703,25969364,53.23279312,25969838,50.57790167,25970359,51.34628728,25970864,50.64543507,25971367,50.98761063
25971617,3097.836,25972368,50.5545863,25972848,55.71608346,25973349,53.95557932,25973832,52.36806105,25974344,51.23249989,25974824,49.97885771,25975304,51.48695549,25975811,51.01992027,25976309,49.57410766,25976814,52.28916616,25977333,49.96075541,25977817,53.53352048,25978323,51.02047211,25978846,51.81940521,25979330,51.06515442,25979839,51.49364458
25980089,3098.25,25980829,51.02238583,25981333,56.20029038,25981821,54.48325093,25982338,53.11876143,25982825,52.37185716,25983326,50.47786879,25983835,52.1508535,25984280,51.62087031,25984775,49.62583458,25985263,52.59599709,25985750,50.12155307,25986263,53.68010241,25986762,51.48708353,25987274,52.1273835,25987777,51.47712181,25988299,51.71965162
25988549,3098.682,25989308,51.27830647,25989821,56.44887041,25990337,54.81395644,25990844,53.45671629,25991319,52.34727944,25991802,50.62369217,25992272,52.37590076,25992785,51.86885916,25993273,50.01017586,25993746,52.98807495,25994287,50.58791153,25994782,54.1415789,25995300,51.7068095,25995797,52.40458137,25996299,51.84562649,25996827,51.80787762
25997077,3099.132,25997824,51.45248144,25998357,56.46928284,25998867,55.011805,25999343,53.49441005,25999836,52.19464403,26000373,50.84982941,26000867,52.34395017,26001357,51.83656279,26001864,50.20985263,26002375,52.6528279,26002890,50.17738625,26003422,54.28881884,26003910,51.61980817,26004415,52.31320681,26004940,51.58903169,26005438,51.7326201
26005688,3099.582,26006457,51.30270019,26006950,56.35693012,26007470,54.78093012,26007939,53.34488493,26008426,52.52497168,26008903,50.87071943,26009407,52.4894481,26009914,52.19537838,26010405,50.54464622,26010896,53.23926184,26011432,50.53244742,26011936,54.59876291,26012461,52.12494874,26012962,52.6845195,26013486,52.15301336,26013989,52.48289745
26014239,3100.05,26015009,51.95321144,26015534,56.8170261,26016053,55.38818841,26016554,53.92821435,26017101,52.85592195,26017583,51.1206834,26018091,52.75237794,26018558,52.29278291,26019060,50.60767178,26019558,53.20855233,26020045,51.07350067,26020554,54.72943032,26021051,52.05380478,26021554,52.68506476,26022089,52.02639739,26022601,52.31141884
26022851,3100.482,26023590,51.79464725,26024079,56.37542467,26024590,55.06678531,26025074,53.62479548,26025584,52.67556021,26026074,51.06616105,26026589,52.674473,26027114,52.05369224,26027615,50.50250007,26028103,53.126694,26028606,50.94707693,26029120,54.77725924,26029601,52.34966192,26030101,52.66668337,26030602,52.03130787,26031109,52.32081717
26031359,3100.932,26032085,52.0228964,26032571,56.89718882,26033048,55.42454107,26033552,53.82661089,26034070,52.80561463,26034558,51.03600347,26035061,52.6555409,26035572,52.29644908,26036110,50.57577707,26036628,53.20802558,26037174,51.07268416,26037640,54.92606555,26038121,52.26857564,26038633,52.67516814,26039164,52.19715952,26039640,52.46052453
26039890,3101.4,26040625,51.965173,26041112,57.06872904,26041592,55.52001594,26042089,53.69521737,26042592,52.96944735,26043096,51.17617443,26043613,52.65816166,26044075,52.38327987,26044569,50.59744918,26045076,53.12422927,26045571,50.98619112,26046082,54.76128083,26046601,52.37987162,26047090,52.879288,26047572,52.33018577,26048058,52.47637963
26048308,3101.832,26049086,52.11171011,26049582,57.4054117,26050064,55.58526772,26050565,53.98946024,26051084,52.73973397,26051607,51.50590264,26052121,52.9905182,26052590,52.45624086,26053075,50.55164121,26053574,53.2542241,26054076,51.25980825,26054571,54.70452671,26055114,52.46696664,26055607,52.90148054,26056089,52.42966974,26056597,52.63618965
26056847,3102.3,26057610,52.1671013,26058134,57.11004475,26058597,55.42543649,26059101,54.06654977,26059600,52.8266753,26060074,51.4380323,26060584,53.14972246,26061081,52.58799172,26061597,51.02556556,26062052,53.55394054,26062551,51.39358059,26063035,55.1100443,26063540,52.75055243,26064061,53.45067671,26064555,52.68722803,26065050,52.875162
26065300,3102.75,26066035,52.57650132,26066513,57.58346436,26067028,55.99978746,26067530,54.60146143,26068057,53.16857959,26068524,52.02691108,26069026,53.70631927,26069565,52.99058222,26070055,51.5317077,26070539,54.25234826,26071033,51.74450739,26071558,55.74963064,26072057,52.73566488,26072582,53.53798047,26073078,52.95084053,26073589,52.98804645
26073839,3103.218,26074583,52.85683,26075086,57.93656973,26075602,56.29044728,26076113,54.87324192,26076597,54.01488912,26077133,52.49059518,26077648,53.66354239,26078143,53.35721356,26078657,51.7919717,26079145,54.50523797,26079627,52.3166157,26080133,56.00741803,26080640,53.50527482,26081156,54.05604169,26081653,53.40735011,26082178,53.89299014
26082428,3103.668,26083194,53.19270402,26083681,58.06166411,26084192,56.80249041,26084703,55.41773562,26085219,54.01268912,26085731,52.79246084,26086233,54.51907441,26086716,53.98375528,26087212,52.52670862,26087705,55.31662688,26088230,52.8982026,26088805,56.64557312,26089301,53.96472293,26089810,54.89455021,26090314,54.32893607,26090834,54.65245957
26091084,3104.136,26091850,54.03665524,26092366,59.1286456,26092872,57.68168153,26093376,56.35579837,26093856,55.51089582,26094353,53.71527502,26094839,55.42126642,26095323,54.79823446,26095808,53.02295353,26096294,55.73208086,26096799,53.3892415,26097283,56.92062471,26097781,54.53257737,26098278,55.19019086,26098776,54.60161157,26099259,54.75838485
26099509,3104.622,26100246,54.36120776,26100742,59.24906112,26101255,57.723801,26101783,56.17241496,26102261,55.15659233,26102738,53.55059549,26103224,55.1430632,26103715,54.62169507,26104211,52.9326352,26104708,55.65734978,26105180,52.94478088,26105696,57.04508602,26106189,54.25171771,26106658,54.90658607,26107162,54.35318549,26107678,54.72882515
26107928,3105.072,26108694,54.19655411,26109191,58.82584409,26109668,57.50350154,26110154,55.98628907,26110669,54.94042348,26111169,53.57947529,26111708,54.88106005,26112215,54.39537588,26112688,52.69505368,26113211,55.50181557,26113717,53.10221345,26114238,56.64857496,26114781,54.47604425,26115259,55.03549044,26115753,54.58993105,26116266,54.71374266
26116516,3105.54,26117267,54.28682764,26117762,59.29609842,26118277,57.7522646,26118791,55.95756242,26119292,54.78855584,26119793,53.67112474,26120284,55.36145285,26120794,54.7828545,26121305,53.09567433,26121809,55.50807725,26122318,53.58000139,26122826,57.28277543,26123312,54.74355505,26123803,55.68587834,26124344,55.04414263,26124836,55.34490335
26125086,3106.008,26125824,54.85084124,26126317,59.76811892,26126822,58.28105861,26127302,56.725463,26127788,55.56830958,26128313,53.68741809,26128847,55.60801391,26129321,55.17613961,26129814,53.66359816,26130322,56.28035478,26130832,54.35285526,26131322,57.7853032,26131831,55.65919442,26132350,56.13602255,26132853,55.70018591,26133356,55.98966763
26133606,3106.494,26134314,55.49558345,26134812,60.61691447,26135313,59.0646815,26135813,57.4565809,26136309,56.55140263,26136791,55.00226625,26137252,56.40978894,26137731,55.99565675,26138251,54.40205706,26138743,57.32663914,26139235,54.8456514,26139698,58.52774872,26140207,56.02399371,26140736,56.5140089,26141272,56.21662689,26141783,56.13319041
26142033,3106.962,26142801,55.80996662,26143297,60.76762893,26143824,59.34111211,26144293,57.52844326,26144784,56.37808145,26145311,54.78718742,26145802,56.55478416,26146322,55.81109749,26146801,54.12475161,26147307,57.19897601,26147786,54.42960512,26148315,58.22035295,26148809,55.68234891,26149322,56.3484684,26149828,56.17608527,26150306,56.32691591
26150556,3107.448,26151296,55.74161265,26151808,61.00619967,26152308,59.22351511,26152848,57.73929987,26153330,56.35018879,26153864,55.07124235,26154336,56.53375504,26154819,56.12869612,26155333,54.37508624,26155810,56.95031581,26156286,54.75955386,26156826,58.54457837,26157324,55.9248425,26157839,56.34861815,26158334,55.9074177,26158833,56.37482817
26159083,3107.952,26159867,55.64581557,26160353,60.6234295,26160851,59.29037841,26161340,57.92344073,26161811,56.35413254,26162322,55.01676143,26162840,56.74172928,26163335,56.30962901,26163840,54.64052616,26164375,57.36214736,26164873,54.55751781,26165390,58.50195042,26165919,56.05050268,26166412,56.76505088,26166864,56.18062293,26167363,56.51152058
26167613,3108.438,26168383,55.92693508,26168922,61.04459213,26169455,59.52619893,26169952,57.85601582,26170496,56.75901412,26171024,55.47644889,26171501,57.06277723,26172004,56.33612409,26172520,54.73463256,26172977,57.59032827,26173473,54.95835814,26173963,59.04926998,26174480,56.23120323,26174988,56.76361547,26175499,56.35922227,26176028,56.35120585
26176278,3108.906,26177075,56.03679124,26177574,61.08976138,26178102,59.48230767,26178608,57.95748075,26179102,57.11545085,26179587,55.26855105,26180092,57.14286866,26180590,56.59885931,26181106,54.90874407,26181605,57.66259189,26182108,55.11430022,26182621,58.83428732,26183122,56.57135599,26183666,57.10095801,26184159,56.58574426,26184668,57.09615306
26184918,3109.428,26185675,56.2337173,26186152,61.40900639,26186659,59.89199956,26187168,58.41023234,26187679,57.19065044,26188201,55.56862571,26188692,57.23222957,26189190,56.73581521,26189678,55.18055237,26190161,57.56279795,26190691,55.77863383,26191201,59.37738454,26191687,56.87718462,26192199,57.35984801,26192685,56.93594245,26193199,56.9684336
26193449,3109.914,26194188,56.89329735,26194631,62.07449287,26195130,60.4438805,26195671,58.95081553,26196167,57.83349601,26196653,56.22539777,26197170,57.74953471,26197710,57.3726741,26198243,55.63510668,26198741,58.40324485,26199237,56.07271311,26199755,59.95817248,26200235,57.43842203,26200760,58.00804237,26201294,57.7309547,26201802,57.55535389
26202052,3110.4,26202821,57.27511824,26203312,62.20677199,26203775,60.71206797,26204294,59.33998047,26204811,58.09601468,26205280,56.4948754,26205801,58.03138436,26206324,57.69198272,26206775,55.80124926,26207260,58.5813055,26207773,56.10963225,26208283,59.81616576,26208819,57.56627602,26209307,58.02866803,26209787,57.48124743,26210292,57.5847397
26210542,3110.904,26211312,57.33237649,26211807,62.26587672,26212328,60.70227758,26212845,59.24959571,26213365,58.30947552,26213852,56.40245177,26214355,58.313101,26214874,57.66118212,26215372,56.12880272,26215859,58.90665175,26216358,56.23809053,26216866,60.22069518,26217364,57.51305644,26217890,58.05175926,26218433,57.65710326,26218906,57.42209853
26219156,3111.39,26219932,57.21668933,26220448,62.40501808,26220935,60.61474245,26221408,59.10293279,26221904,58.62185666,26222412,56.78823541,26222907,58.35898338,26223396,57.65592898,26223931,55.9075973,26224473,58.84155685,26225005,56.34967938,26225529,60.01758381,26226031,57.61083787,26226533,58.28306864,26227054,57.68100173,26227538,57.75159346
26227788,3111.912,26228557,57.42540581,26229065,62.56863784,26229571,60.87712065,26230059,59.23218332,26230553,58.26739645,26231034,56.9759426,26231510,58.28799861,26232017,58.0056491,26232498,56.37311126,26233010,59.50352253,26233527,56.62212344,26234030,60.31743072,26234551,58.02794454,26235068,58.41327317,26235573,57.98370235,26236057,58.23688962
26236307,3112.416,26237056,57.98534662,26237559,63.48904234,26238062,61.58057152,26238543,60.11116388,26239035,59.42077998,26239523,57.8488265,26240048,59.31257436,26240572,58.84914804,26241055,57.36141276,26241569,60.05825613,26242050,57.91687391,26242550,61.70626314,26243042,59.09689399,26243518,59.86348421,26244022,59.45573726,26244502,59.75611
26244752,3112.92,26245502,59.11676457,26245976,64.18210462,26246489,62.68762907,26246999,61.38248465,26247503,60.13594971,26247985,58.44722129,26248491,60.15581663,26248985,59.72795732,26249463,58.05052515,26249962,60.81676665,26250438,58.39623052,26250976,62.11499834,26251456,59.65510195,26251976,60.15052654,26252466,59.74424009,26252947,59.87547893
26253197,3113.424,26253927,59.29188414,26254423,63.87623543,26254922,62.8073137,26255420,61.11089347,26255868,60.31911874,26256380,58.90525157,26256898,60.51309659,26257413,59.96594424,26257902,58.1677803,26258386,61.0848119,26258877,58.78946294,26259389,62.43431381,26259892,59.99339974,26260387,60.56758342,26260873,59.99734502,26261394,60.10917441
26261644,3113.928,26262396,59.71014166,26262914,65.01636046,26263422,63.17161981,26263916,61.70677765,26264441,60.36929674,26264937,58.99445669,26265442,60.67772862,26265922,60.03854883,26266402,58.29163793,26266897,61.04226924,26267401,58.94351575,26267924,62.66018667,26268405,60.28518882,26268914,60.79292743,26269438,60.22782429,26269906,60.37235801
26270156,3114.432,26270902,59.91867407,26271401,64.90326531,26271933,63.31486891,26272441,61.95952458,26272968,60.58514242,26273481,59.10544035,26273982,60.37582874,26274497,60.12311399,26275027,58.46774913,26275528,61.19656338,26276031,58.97681694,26276548,62.83542067,26277011,60.21538118,26277487,60.56514882,26277973,60.17628397,26278514,60.30496983
26278764,3114.972,26279506,60.05408978,26279996,65.12658951,26280517,63.64186111,26281015,61.86448196,26281533,60.95568535,26282023,59.22779795,26282515,60.96893593,26283051,60.31737951,26283508,58.6877804,26284011,61.46865568,26284487,58.92489654,26284981,62.81890883,26285471,60.53966698,26285946,60.98358409,26286464,60.40643601,26286947,60.54910857
26287197,3115.476,26287967,60.09569471,26288472,65.01316514,26288963,63.67624594,26289497,62.04458544,26290016,61.34485685,26290520,59.92478447,26291034,61.51980105,26291532,60.86148707,26292015,59.22385876,26292536,62.12206408,26293050,59.50401706,26293543,63.09771753,26294032,60.63051268,26294509,61.06383198,26294984,60.72039604,26295494,60.87830013
26295744,3116.016,26296490,60.42127422,26297000,65.69416839,26297498,63.81151503,26298014,62.23767411,26298510,61.58864085,26299033,59.62161879,26299553,61.4584,26300019,61.06493891,26300510,59.47783547,26300991,62.60056142,26301463,59.6687237,26301943,63.6268331,26302455,61.01481848,26302939,61.38516846,26303410,61.07223443,26303893,61.1590763
26304143,3116.538,26304885,60.92573767,26305430,66.23198413,26305952,64.49486252,26306457,63.12729611,26306949,62.12383528,26307464,60.7259042,26307932,62.01672456,26308417,61.71439748,26308946,59.92546451,26309432,62.88902433,26309938,59.92494511,26310440,63.81033602,26310950,61.37721529,26311469,61.78989169,26311987,61.18083598,26312499,61.45075104
26312749,3117.078,26313519,60.97513126,26314025,65.84251606,26314526,64.48990561,26315044,62.88244676,26315523,61.89349097,26316006,60.18700176,26316538,61.43292163,26317050,61.31926191,26317556,59.56497702,26318067,62.37590623,26318538,59.73061325,26319039,63.97581254,26319583,61.28665835,26320082,61.5545799,26320565,61.43698865,26321062,61.62369257
26321312,3117.6,26322042,60.97278,26322526,65.90788095,26323027,64.36483913,26323536,63.09311666,26324008,62.10779629,26324501,60.64361219,26324968,61.82450802,26325478,61.50106165,26325994,59.91305615,26326498,62.76417215,26326995,60.17830169,26327499,64.00509231,26328015,61.68218256,26328517,62.18118979,26329016,61.52359372,26329503,61.6620748
26329753,3118.122,26330498,61.20619924,26331002,66.38149855,26331511,64.85940586,26331993,63.21459256,26332499,62.3591545,26333042,60.65894442,26333572,62.38851287,26334015,61.98893948,26334550,60.45335456,26335062,63.27719766,26335559,60.86000731,26336031,64.86315134,26336525,62.08586948,26337034,62.79533573,26337591,62.39423074,26338071,62.54963231
26338321,3118.644,26339079,62.23473223,26339592,67.27036178,26340114,65.49794402,26340612,63.96912514,26341080,63.40378845,26341570,61.39533174,26342094,63.05060218,26342622,62.53340364,26343139,60.95449044,26343693,63.88950893,26344186,61.26453889,26344667,64.88316298,26345154,62.71028849,26345660,63.05764172,26346186,62.881001,26346670,62.68733318
26346920,3119.202,26347672,62.45375888,26348175,67.50478556,26348712,66.09992156,26349221,64.54704408,26349697,63.05648737,26350199,61.50689089,26350681,63.08115858,26351183,62.73292433,26351644,60.92825179,26352143,64.10999966,26352664,61.15101206,26353168,65.00405973,26353691,62.48218837,26354187,63.16683658,26354674,62.62852663,26355196,62.62997384
