t_enc_us,enc_deg,t1_us,y1,t2_us,y2,t3_us,y3,t4_us,y4,t5_us,y5,t6_us,y6,t7_us,y7,t8_us,y8,t9_us,y9,t10_us,y10,t11_us,y11,t12_us,y12,t13_us,y13,t14_us,y14,t15_us,y15,t16_us,y16
23201355,2924.28,23202110,100.084498,23202616,105.2559307,23203097,103.8073644,23203584,101.9596286,23204086,101.3625861,23204607,99.65362167,23205119,100.7949288,23205629,100.7998434,23206128,99.04004018,23206648,102.2710469,23207135,99.26155424,23207625,103.1619986,23208127,100.8144399,23208646,100.1610649,23209146,100.8876591,23209644,100.5212108
23209894,2925.144,23210649,100.0610707,23211157,105.2741182,23211682,103.8781923,23212164,101.9172317,23212689,101.1535625,23213168,99.39603411,23213677,100.5625532,23214180,100.4673664,23214630,98.89480259,23215139,102.1605965,23215647,98.47322423,23216136,102.7348437,23216684,100.4004006,23217185,99.74014636,23217675,100.3353825,23218162,100.1808181
23218412,2925.99,23219169,99.58704249,23219667,105.0882273,23220149,103.5512359,23220610,101.3854793,23221143,100.8531496,23221621,98.832721,23222127,99.7394647,23222624,100.0073437,23223130,98.1913833,23223625,101.1956341,23224132,98.35091997,23224657,102.2405937,23225161,100.1790535,23225738,99.61036385,23226250,99.9088809,23226737,99.77087259
23226987,2926.854,23227730,99.27124028,23228250,104.7037345,23228763,103.1351773,23229318,101.1403569,23229852,100.2546211,23230370,98.80563763,23230853,99.91848392,23231375,99.87554992,23231862,98.34030789,23232338,101.5222505,23232840,98.29952765,23233303,102.8776294,23233805,100.1159856,23234287,99.64999597,23234811,100.1294012,23235289,99.60561461
23235539,2927.718,23236283,99.34963139,23236782,104.7842919,23237305,102.9899876,23237804,100.9758039,23238304,100.4695064,23238809,98.54048417,23239296,99.91447938,23239782,99.7573123,23240295,98.24711003,23240788,101.5635543,23241290,98.3500823,23241799,102.5220335,23242318,100.1157141,23242810,99.28623696,23243317,99.96491405,23243813,99.35690023
23244063,2928.564,23244848,98.95789828,23245346,104.4007326,23245810,102.5590861,23246335,100.7969872,23246818,100.1118094,23247303,98.72921666,23247819,99.74609754,23248320,99.71842923,23248822,98.07139676,23249320,100.9912018,23249803,98.27402975,23250293,102.0337469,23250823,99.8436611,23251331,99.50061848,23251822,100.0319907,23252291,99.31192266
23252541,2929.428,23253296,99.08467952,23253812,104.2805302,23254329,102.5432456,23254834,100.6791936,23255324,99.49320222,23255815,97.5041292,23256320,99.26151316,23256832,98.97363611,23257309,97.53040646,23257834,100.5458194,23258297,97.59977228,23258818,101.4638281,23259305,99.21407087,23259826,98.50520679,23260317,99.08792132,23260815,98.64549459
23261065,2930.274,23261778,98.4736927,23262277,104.1765956,23262800,102.1282109,23263320,100.5169063,23263816,99.77542229,23264333,97.84858508,23264826,99.12042274,23265324,98.96653655,23265830,97.41155505,23266350,100.8601025,23266858,97.32106378,23267361,101.9254362,23267889,99.30998626,23268425,99.06791052,23268941,99.59223857,23269439,99.05386062
23269689,2931.12,23270419,98.64282911,23270888,104.1518159,23271435,102.3105492,23271934,100.508171,23272431,99.48466052,23272959,97.87694137,23273490,98.91397907,23273977,98.97136352,23274505,97.43225157,23275010,100.7619654,23275499,97.04492886,23275972,101.4590463,23276471,99.10701763,23276984,98.53035759,23277477,99.19667492,23277972,98.60830677
23278222,2931.966,23278961,98.29411289,23279453,103.7357703,23279959,101.9843995,23280453,100.3352974,23280994,99.45509335,23281494,97.89091914,23281991,99.02604971,23282444,98.99466566,23282911,97.40247079,23283455,100.4867183,23283947,97.40506196,23284436,101.6802501,23284940,99.32551055,23285437,98.57319751,23285927,98.98200015,23286409,98.64048565
23286659,2932.812,23287422,98.42833846,23287948,104.0702099,23288444,102.1899861,23288961,100.2170333,23289466,99.42201527,23289995,97.67331092,23290524,99.12454623,23291049,98.97235535,23291531,97.29439663,23292055,100.6398848,23292554,97.23676064,23293034,101.2816866,23293519,99.08223644,23294006,98.46421212,23294477,98.95722899,23294998,98.79018542
23295248,2933.676,23296001,98.32653662,23296492,103.6438715,23296989,101.8838452,23297495,100.1654709,23298006,99.13114945,23298498,97.70389166,23298976,98.71727499,23299489,98.49373675,23299988,96.84852362,23300462,100.417222,23300952,96.7590316,23301473,101.2853369,23301993,98.51254692,23302472,98.19313664,23302975,98.60148651,23303467,98.18380911
23303717,2934.504,23304483,97.58762455,23304978,103.2900201,23305444,101.315799,23305940,99.4675821,23306435,98.16535321,23306932,96.76476246,23307435,98.02747035,23307937,97.94731889,23308436,96.28182422,23308952,99.31726976,23309441,96.17997122,23309986,100.5020662,23310478,98.05236593,23310962,97.40493963,23311472,97.88873606,23311950,97.36266387
23312200,2935.35,23312949,96.97953351,23313497,102.194994,23314024,100.6528559,23314559,98.85059019,23315030,98.22218702,23315536,95.93710121,23316024,97.28957404,23316547,97.11493768,23317032,95.71346218,23317552,98.6119791,23318061,95.60119904,23318536,100.0385629,23319042,97.20683235,23319528,96.59972789,23320058,97.3550898,23320555,96.68895074
23320805,2936.196,23321550,96.31870948,23322048,101.7247847,23322546,99.73326707,23323035,98.09447617,23323539,97.18091168,23324040,95.26796555,23324555,96.6429695,23325064,96.46045005,23325569,95.04245943,23326075,98.00070124,23326597,94.83259814,23327129,99.24845515,23327624,96.70092245,23328131,96.12379603,23328631,96.34767178,23329160,96.08356374
23329410,2937.006,23330135,95.86927268,23330629,101.1816731,23331112,99.66619024,23331634,97.77130586,23332121,96.72085814,23332614,95.06733274,23333108,96.29863168,23333618,96.315552,23334120,94.66163788,23334601,97.53194252,23335116,94.82851165,23335582,98.74289798,23336074,96.42579783,23336582,95.88698109,23337077,96.58580028,23337610,95.72597519
23337860,2937.816,23338585,95.49989128,23339084,100.8657476,23339599,98.96766633,23340107,97.17450718,23340594,96.46277735,23341112,94.70957778,23341616,95.95612717,23342132,95.84698383,23342612,94.34535318,23343157,97.92016257,23343657,94.11696051,23344177,98.4476891,23344713,96.04927553,23345195,95.53142465,23345668,96.03891569,23346193,95.51136941
23346443,2938.68,23347195,95.11586788,23347686,100.6064256,23348184,99.11958004,23348647,96.98234811,23349138,96.14633488,23349609,94.46372779,23350112,95.47048235,23350603,95.46470844,23351083,93.92799964,23351597,97.04298494,23352090,93.83247365,23352601,97.81488154,23353078,95.33040032,23353607,94.75925061,23354057,95.15938512,23354581,94.92265271
23354831,2939.472,23355603,94.30602304,23356108,99.7096053,23356603,97.92201966,23357132,96.0567401,23357664,95.31814276,23358188,93.46375295,23358706,94.55450129,23359235,94.62705105,23359762,93.18403577,23360267,96.13715429,23360796,93.12820574,23361311,97.66802492,23361817,94.75029604,23362345,94.19364952,23362815,94.4995608,23363295,94.24838159
23363545,2940.3,23364298,93.81622697,23364809,99.31768916,23365286,97.54695969,23365836,95.80131839,23366347,95.23172635,23366891,93.29555602,23367396,94.51027657,23367898,94.34117211,23368381,92.59434455,23368857,95.94205065,23369379,92.80143148,23369900,96.95166037,23370402,94.45861251,23370907,93.92455594,23371422,94.32639126,23371911,94.22387896
23372161,2941.092,23372941,93.76750509,23373477,99.26142548,23373969,97.35031748,23374470,95.94384285,23374985,95.1835153,23375461,93.4442315,23375952,94.174157,23376460,94.29338395,23376985,92.6683481,23377479,95.80755453,23378002,92.78910081,23378506,96.77905124,23379011,94.65308716,23379518,94.16786003,23380042,94.49263574,23380557,94.32669115
23380807,2941.956,23381537,94.0493815,23382004,99.57307646,23382484,97.67744729,23382997,95.99525907,23383508,95.37821933,23384013,93.4933339,23384522,94.87305123,23384998,94.67376245,23385486,93.0807011,23385982,96.76287158,23386457,93.38459186,23386948,97.20544402,23387420,94.97187853,23387906,94.6354285,23388439,95.09591918,23388964,94.7142555
23389214,2942.73,23389951,94.25353371,23390458,99.80602861,23390946,98.04168328,23391451,96.32403028,23391957,95.49923827,23392484,93.76093759,23392988,95.12337784,23393514,95.01369454,23394023,93.35341907,23394534,96.51378169,23395024,93.35191178,23395513,97.24139887,23396025,95.0328599,23396551,94.53114976,23397053,94.72239812,23397545,94.55589324
23397795,2943.558,23398557,94.14661339,23399046,99.64723608,23399533,97.83257408,23400030,96.08269481,23400544,95.37470522,23401045,93.38903645,23401529,94.67772616,23402016,94.5646169,23402503,92.957164,23402990,95.77131165,23403505,92.88240176,23404011,96.94039555,23404524,94.87007471,23405023,94.31861288,23405522,94.72474922,23406063,94.46040094
23406313,2944.368,23407064,93.73313472,23407562,99.06758889,23408058,97.25956139,23408544,95.66114173,23409050,94.70963104,23409535,93.0370371,23410043,94.1156968,23410517,94.04364253,23411004,92.48290341,23411530,95.81283946,23412044,92.32766988,23412561,96.76852706,23413063,94.36212631,23413527,93.87589446,23414013,94.35452011,23414527,93.87831112
23414777,2945.178,23415550,93.58574641,23416072,98.91726728,23416588,97.18545845,23417023,95.4345338,23417474,94.49307814,23417981,92.78556603,23418503,94.09414755,23418988,94.00408815,23419469,92.14381367,23419993,95.45558827,23420511,92.20715326,23421029,96.49100133,23421517,93.77961583,23422013,93.42534107,23422482,93.86628583,23422965,93.21572492
23423215,2945.97,23423948,93.05051469,23424436,98.35911187,23424935,96.70854134,23425471,94.9090674,23425968,93.99313991,23426453,92.16475937,23426948,93.7558534,23427425,93.28273206,23427950,91.76965565,23428453,95.10897157,23428975,91.48994928,23429475,95.84484968,23429988,93.25936891,23430497,92.7987006,23431024,93.06164708,23431545,92.79204007
23431795,2946.762,23432538,92.47511934,23433047,97.90387054,23433525,95.97424209,23434030,94.1802552,23434512,93.3324538,23435018,91.38521341,23435504,92.80741075,23435984,92.64065777,23436523,90.92295392,23437041,94.1867854,23437532,90.99979711,23438030,95.19465361,23438550,92.49407618,23439052,92.43378547,23439583,92.70384673,23440065,92.52154461
23440315,2947.572,23441080,92.22007179,23441563,97.35390418,23442048,95.62865701,23442543,94.22391799,23443067,93.46885748,23443581,91.54504907,23444056,92.72293138,23444577,92.70698092,23445079,91.07049209,23445601,94.36204548,23446110,91.06022439,23446638,95.1662751,23447154,92.80079322,23447674,92.37327302,23448169,92.72185521,23448635,92.30170209
23448885,2948.364,23449638,91.97017835,23450131,97.33657339,23450653,95.77844687,23451131,94.3089988,23451627,93.10588873,23452110,91.80337795,23452623,92.71277101,23453153,92.73468683,23453653,91.04981019,23454150,94.2306483,23454624,90.98342007,23455143,95.27780299,23455638,92.70215039,23456146,92.17229189,23456670,92.73365001,23457133,92.15904802
23457383,2949.174,23458134,91.99515708,23458610,97.1782363,23459134,95.66513786,23459670,93.73128259,23460199,92.81801806,23460721,91.33038584,23461259,92.64771161,23461772,92.58962627,23462283,91.11789556,23462793,94.25271214,23463276,91.30358017,23463801,95.00565782,23464319,92.80124554,23464800,92.215526,23465287,92.55728692,23465805,92.2511278
23466055,2949.984,23466799,91.73418112,23467297,97.00822381,23467818,95.58057122,23468314,93.84733664,23468812,92.6978888,23469293,91.08746644,23469804,92.20797469,23470326,92.07668529,23470843,90.51768577,23471323,93.84768141,23471796,90.44398834,23472282,94.71325418,23472793,91.96276522,23473308,91.87127958,23473828,92.39770127,23474312,91.88280574
23474562,2950.74,23475335,91.50823999,23475833,97.19583826,23476326,95.14907716,23476837,93.44018283,23477343,92.93216075,23477827,90.59418583,23478331,91.82734339,23478868,91.81395678,23479387,90.41024484,23479899,93.19885298,23480382,90.21713019,23480873,94.41965264,23481393,91.89687014,23481871,91.58998274,23482361,92.11761639,23482821,91.61479284
23483071,2951.532,23483806,91.21525746,23484334,96.65629857,23484825,95.00026405,23485321,93.43391433,23485833,92.66851362,23486330,90.70275547,23486826,92.13842861,23487328,92.0456138,23487826,90.53269102,23488325,93.40351119,23488819,90.33128711,23489299,94.74243499,23489767,92.11232281,23490253,91.78200696,23490727,92.08744931,23491221,91.71971229
23491471,2952.324,23492206,91.30787075,23492690,96.51197168,23493203,95.11984722,23493706,93.50382532,23494211,92.45392508,23494702,90.97012561,23495203,91.9522896,23495715,92.08926798,23496237,90.54019436,23496753,93.50324885,23497241,90.21036148,23497739,94.27389064,23498230,91.84053231,23498739,91.58670492,23499245,91.95241396,23499736,91.58448583
23499986,2953.116,23500763,91.31887491,23501290,96.96548212,23501822,95.07456279,23502317,93.20364127,23502804,91.85977149,23503288,90.31554736,23503823,91.723692,23504320,91.53328231,23504819,89.80209291,23505323,92.95045498,23505795,90.05084928,23506284,94.53816691,23506773,91.883548,23507269,91.44753203,23507783,91.72000845,23508235,91.37935407
23508485,2953.89,23509241,91.10331208,23509728,96.55325481,23510234,94.8314685,23510732,93.02104733,23511262,92.77444864,23511742,90.79146412,23512221,91.98467881,23512696,91.82434292,23513195,90.17654529,23513662,93.67609619,23514162,90.15689511,23514658,94.26905231,23515130,91.67363089,23515642,91.54060136,23516137,91.88647407,23516633,91.3902578
23516883,2954.682,23517634,90.83269297,23518174,95.98074123,23518672,94.59128817,23519180,92.95902775,23519644,92.16032617,23520147,89.86512615,23520633,91.41134436,23521113,91.23391468,23521616,89.65093192,23522125,92.71265774,23522597,89.67428177,23523046,93.9902432,23523551,91.37563156,23524068,90.94304753,23524588,91.28953107,23525108,91.0278177
23525358,2955.438,23526105,90.52105353,23526622,95.94260481,23527125,94.0404008,23527602,92.27906967,23528097,91.95503392,23528601,89.61623943,23529095,90.99076521,23529602,90.98403985,23530076,89.29932437,23530578,92.36737568,23531055,89.43310597,23531556,93.22746321,23532056,90.81748406,23532596,90.49700182,23533072,90.77533597,23533575,90.39496385
23533825,2956.194,23534576,90.17525555,23535074,95.48229699,23535577,93.90077065,23536081,92.38494113,23536606,91.542422,23537095,89.87292766,23537599,90.7788028,23538095,90.66366816,23538603,89.07014075,23539089,92.36926897,23539592,88.85411025,23540095,93.18333285,23540601,90.6261783,23541070,89.99792497,23541585,90.04565357,23542096,89.87021547
23542346,2957.004,23543091,89.59918498,23543566,94.71838093,23544075,93.39374423,23544585,91.39016277,23545067,90.58242321,23545571,88.93921999,23546089,90.07320243,23546623,90.14540433,23547141,88.43629825,23547632,91.59340656,23548150,88.59153183,23548665,92.77962524,23549195,90.1486841,23549705,89.71349869,23550183,89.85377243,23550708,89.44857802
23550958,2957.76,23551741,89.00152392,23552261,94.60964591,23552749,92.64353277,23553251,90.61130331,23553776,89.81848676,23554273,88.13076374,23554764,89.46551871,23555271,89.22838415,23555784,87.85208245,23556295,90.79603445,23556793,87.59695817,23557287,91.58506607,23557772,89.30397417,23558285,89.11888174,23558778,89.32336528,23559288,88.90470965
23559538,2958.534,23560314,88.55683593,23560843,93.71907443,23561334,92.09167283,23561831,90.35308225,23562338,89.47162651,23562842,87.31871323,23563342,88.87726459,23563824,88.49294492,23564290,87.0143858,23564804,90.19197569,23565334,87.15433714,23565876,91.31851959,23566396,88.95987731,23566872,88.69460305,23567362,88.70137426,23567870,88.49951443
23568120,2959.308,23568823,88.12315723,23569346,93.63192478,23569842,91.8951559,23570320,90.10208203,23570802,89.33157873,23571300,87.52172448,23571829,88.974593,23572338,88.71248937,23572879,87.10633269,23573371,90.05381875,23573855,87.38197181,23574341,91.09551404,23574856,88.95387306,23575362,88.34442061,23575850,88.96269519,23576372,88.5394469
23576622,2960.082,23577371,88.02497052,23577826,93.39659729,23578354,91.64628552,23578859,89.83761739,23579388,89.47273812,23579897,87.55675993,23580408,88.99072796,23580954,88.76992317,23581447,87.28100226,23581923,90.24624851,23582443,87.56515506,23582917,91.58444473,23583400,89.25458727,23583900,88.75415305,23584382,88.95857678,23584881,88.70010251
23585131,2960.838,23585877,88.4489185,23586353,93.73833927,23586869,92.02509515,23587357,90.43588598,23587881,89.58905893,23588378,87.69735335,23588853,88.96301987,23589338,88.68395743,23589845,87.06215521,23590326,90.16340647,23590850,87.22327607,23591385,91.27601068,23591892,88.98845079,23592399,88.76537512,23592896,89.16157387,23593376,88.61503062
23593626,2961.612,23594376,88.38574026,23594877,93.7479403,23595382,92.2031768,23595896,90.20227757,23596421,89.44194821,23596962,87.528644,23597425,88.58014659,23597958,88.69784803,23598452,86.91345704,23598980,90.13185075,23599472,86.94044545,23599999,90.97769683,23600486,88.41173921,23601024,88.16949272,23601521,88.34773081,23602022,88.03535938
23602272,2962.386,23603007,87.69875232,23603518,93.17790375,23604030,91.1956154,23604532,89.67655847,23605027,88.78862178,23605533,86.97704956,23606052,88.43242725,23606600,88.37946171,23607091,86.47771903,23607574,89.49035775,23608054,86.47050069,23608571,90.44541056,23609088,87.98870781,23609578,87.87176442,23610055,88.09038814,23610559,87.66479196
23610809,2963.124,23611552,87.20322975,23612044,92.48004195,23612559,90.65336861,23613053,88.93476058,23613564,88.01658575,23614060,86.37181397,23614555,87.61130988,23615076,87.58754321,23615577,85.849144,23616092,88.61466861,23616559,85.62346058,23617049,89.45509131,23617543,87.24923546,23618043,87.02590923,23618578,87.14636326,23619073,86.86893585
23619323,2963.88,23620060,86.59363357,23620566,92.17713541,23621058,90.30417251,23621563,88.51652694,23622071,87.56256951,23622584,85.92852712,23623076,87.29568032,23623578,87.07479334,23624052,85.26527943,23624541,88.37825621,23625026,85.74172563,23625491,89.65846151,23626008,87.30771387,23626521,86.88766395,23627028,87.08198034,23627484,87.18979819
23627734,2964.618,23628483,86.78620391,23628981,92.21260009,23629445,90.43016289,23629937,88.86031892,23630439,87.77995915,23630890,86.22921376,23631406,87.49785883,23631916,87.47247816,23632432,85.37290342,23632966,88.36353698,23633475,85.44848028,23633981,89.48879854,23634478,87.03809384,23634974,86.72433084,23635471,87.03316905,23635960,86.81580189
23636210,2965.356,23636970,86.37048727,23637471,92.02422636,23637966,90.098399,23638460,88.53824046,23638980,87.60367239,23639448,85.73523597,23639915,86.8988728,23640404,86.78506218,23640896,85.31878656,23641400,88.3738374,23641944,85.28590895,23642479,89.29106539,23642989,86.77564749,23643468,86.35024819,23643960,86.64779137,23644484,86.03965225
23644734,2966.13,23645479,85.87357214,23645987,91.27427627,23646482,89.56642656,23646967,87.68232891,23647480,86.68486358,23647969,84.98159067,23648442,86.33552491,23648943,86.13742449,23649446,84.42407213,23649988,87.63010377,23650506,84.36698057,23650982,88.57177247,23651462,86.13624648,23651954,86.00676897,23652439,86.18326519,23652940,86.09997062
23653190,2966.832,23653930,85.41458471,23654412,90.646789,23654893,88.96926049,23655386,87.27562688,23655874,86.62094057,23656353,84.57818757,23656848,85.94192693,23657349,85.72807215,23657845,84.07360469,23658325,87.36174326,23658818,84.44966076,23659304,88.5128564,23659806,85.81911876,23660338,85.63866058,23660859,85.93377528,23661348,85.47080016
23661598,2967.534,23662362,84.97838858,23662887,89.9829022,23663402,88.80029284,23663841,87.11841568,23664348,86.62345115,23664854,84.43832883,23665335,85.98750429,23665826,85.72997217,23666332,84.23379915,23666833,87.37573434,23667320,84.20575003,23667805,88.23859318,23668299,85.89468345,23668820,85.7474231,23669324,86.15108859,23669838,85.5539566
23670088,2968.29,23670844,85.39966031,23671327,90.60717024,23671822,89.01848912,23672315,87.08112881,23672827,86.58643557,23673354,84.5525326,23673839,85.81413343,23674360,85.74134825,23674894,84.13821466,23675410,87.20917708,23675915,83.97070016,23676390,88.19911419,23676898,85.67685279,23677381,85.61355179,23677863,85.69040139,23678351,85.60743525
23678601,2969.028,23679368,85.19862286,23679850,90.65900083,23680344,88.91212612,23680840,87.31801436,23681342,86.35714694,23681836,84.19135238,23682308,85.36242305,23682843,85.44952735,23683341,83.80318715,23683832,86.75070785,23684306,83.94027694,23684819,88.00879414,23685334,85.55828793,23685818,85.53034292,23686331,85.89509422,23686846,85.42776257
23687096,2969.766,23687833,84.98083617,23688318,90.27129177,23688811,88.7052823,23689296,86.92602545,23689775,85.91760663,23690283,84.45644139,23690798,85.62745111,23691283,85.51684757,23691816,83.95185895,23692317,86.93572618,23692834,83.8290513,23693317,87.94428202,23693843,85.57213562,23694349,85.25378817,23694838,85.41542787,23695383,85.27059553
23695633,2970.486,23696387,84.78055801,23696893,89.91125075,23697374,88.21452739,23697820,86.24380998,23698353,85.64591904,23698850,84.22209107,23699375,85.51705881,23699893,85.16941842,23700377,83.6773512,23700875,86.80373093,23701359,83.70691045,23701828,87.61678139,23702299,85.14181389,23702829,85.05305899,23703336,85.10639353,23703824,84.95011764
23704074,2971.206,23704827,84.6311604,23705339,89.74269302,23705827,88.22338551,23706337,86.36497415,23706860,85.5767715,23707372,83.98571164,23707861,85.10592714,23708386,84.96724231,23708902,83.35668946,23709422,86.4776677,23709898,83.79165401,23710404,87.64370567,23710898,85.00372238,23711403,84.75710678,23711907,84.9980345,23712387,84.62246671
23712637,2971.962,23713367,84.37463886,23713880,89.97340016,23714378,88.05582514,23714840,86.26395286,23715377,85.65939802,23715884,83.95194677,23716369,85.00877526,23716825,84.95031805,23717320,83.29559454,23717829,86.52299405,23718341,83.11522911,23718851,87.30431317,23719366,84.78555485,23719868,84.76418048,23720409,84.93650083,23720922,84.52407425
23721172,2972.664,23721944,84.3401641,23722445,89.44136229,23722936,87.96100504,23723441,86.40062683,23723947,85.43368128,23724455,83.57275368,23724921,84.97234574,23725412,84.80190654,23725912,83.03068064,23726423,86.38349233,23726934,83.22850765,23727458,87.30684421,23727965,84.80435585,23728479,84.58962504,23729003,84.85414933,23729472,84.66550791
23729722,2973.402,23730435,84.43335648,23730931,89.65869374,23731435,87.8705126,23731931,86.2030916,23732397,85.08048119,23732896,83.46737166,23733416,84.49382055,23733896,84.46364952,23734403,82.7484283,23734918,85.87323442,23735435,82.78043873,23735935,86.96549521,23736468,84.40311241,23736993,84.06414355,23737501,84.35812395,23738045,83.96555253
23738295,2974.14,23739000,83.45977364,23739514,88.75737892,23740005,86.74229581,23740508,85.232651,23741012,84.43389024,23741515,82.90319345,23742021,83.8144774,23742546,83.79997832,23743034,81.9912428,23743539,85.32113379,23744012,82.12548995,23744505,86.20957692,23744988,83.61542912,23745479,83.4280206,23746020,83.5051339,23746512,83.14494181
23746762,2974.842,23747534,82.81481407,23748056,88.07246064,23748571,86.3544689,23749037,84.79644343,23749550,83.76450747,23750016,82.20616767,23750560,83.31122576,23751058,83.09761674,23751545,81.37403812,23752049,84.48069315,23752539,81.35498733,23753053,85.45427802,23753529,83.0166774,23754067,82.77414948,23754587,82.89467128,23755107,82.64727276
23755357,2975.562,23756095,82.41150726,23756631,87.81503252,23757150,86.35864379,23757647,84.3262932,23758119,83.57203971,23758637,81.67131762,23759161,83.21490933,23759660,83.00948557,23760169,81.52986256,23760651,84.58879534,23761130,81.53588895,23761630,85.69064968,23762116,83.02069421,23762573,82.91799161,23763051,83.11738427,23763540,82.83497552
23763790,2976.264,23764512,82.20551357,23764997,87.56500837,23765512,85.89318079,23765990,84.20468355,23766495,83.40962464,23767023,81.58712781,23767517,83.0110139,23768003,82.76008828,23768531,80.89037885,23769019,84.08048369,23769506,81.29092097,23770019,85.24624543,23770527,82.78222173,23771037,82.43630538,23771577,82.31395401,23772059,82.04479775
23772309,2977.002,23773047,81.80457871,23773594,86.85215151,23774106,85.35432461,23774626,83.80900722,23775129,82.62549448,23775606,80.9367186,23776082,82.24219374,23776533,81.97111451,23777035,80.35960051,23777535,83.55968751,23778048,80.29911118,23778555,84.50602306,23779074,82.17381826,23779593,81.91310002,23780124,82.20983651,23780650,82.28875849
23780900,2977.704,23781668,81.53916756,23782208,86.73614374,23782722,85.03881783,23783206,83.35335767,23783714,82.14392317,23784206,80.47872057,23784709,81.69053429,23785199,81.54164511,23785704,79.57535494,23786190,82.69564214,23786719,79.69454082,23787230,83.89868472,23787725,81.44341104,23788213,81.13203534,23788725,81.14106539,23789250,81.00630156
23789500,2978.388,23790263,80.79024468,23790763,86.06372772,23791271,84.4382473,23791774,82.84290289,23792262,81.84037655,23792743,80.27247202,23793231,82.07137012,23793740,81.61858795,23794256,80.30183361,23794764,83.22726877,23795250,80.04789913,23795727,84.29222296,23796207,81.41961576,23796706,81.54191997,23797228,81.67419278,23797732,81.28804582
23797982,2979.09,23798698,81.07987866,23799190,86.25786057,23799687,84.69002135,23800201,82.93263416,23800725,81.86240511,23801223,80.24241,23801768,81.64630536,23802280,81.32794786,23802784,79.84652178,23803278,82.82953187,23803770,79.8509587,23804229,83.69806202,23804749,81.28211748,23805237,81.03488508,23805729,81.30338569,23806235,81.08533784
23806485,2979.792,23807257,80.62896217,23807736,85.56346207,23808276,84.59259139,23808764,82.55610691,23809266,81.93850168,23809742,79.83822318,23810236,81.11988079,23810757,81.07359075,23811272,79.32376741,23811786,81.97501334,23812266,79.38292728,23812752,83.44558491,23813253,80.96501165,23813772,80.8449723,23814294,81.0005374,23814800,80.90100068
23815050,2980.494,23815742,80.3330439,23816194,85.51688345,23816677,83.80024586,23817195,82.3288034,23817721,81.33792267,23818245,79.72567008,23818765,81.17879117,23819272,80.89484988,23819800,79.16694345,23820311,81.95862454,23820787,79.50898702,23821280,83.39294947,23821786,80.90208402,23822277,80.72038514,23822791,80.8040006,23823275,80.85974139
23823525,2981.178,23824254,80.31905754,23824766,85.42755146,23825274,84.15173889,23825771,82.48468796,23826228,81.6174641,23826752,79.92541387,23827243,80.93435145,23827751,80.9544493,23828254,79.22224191,23828722,82.44821003,23829237,79.24914001,23829718,83.18558319,23830210,80.68361854,23830684,80.75703095,23831166,80.84623644,23831675,80.80019031
23831925,2981.862,23832682,80.12972129,23833180,85.69203333,23833681,83.77110984,23834190,82.02334489,23834713,81.66844855,23835219,79.5060602,23835781,80.84970802,23836291,80.53301323,23836770,79.06377454,23837302,82.27549538,23837805,79.42062338,23838306,83.28117089,23838795,80.71061583,23839308,80.59331784,23839807,80.6663227,23840289,80.31171556
23840539,2982.582,23841278,80.05488252,23841789,85.23408149,23842284,83.42838569,23842798,81.99846031,23843313,80.91966501,23843778,79.30503901,23844287,80.70589197,23844800,80.46294689,23845269,78.74532407,23845764,82.13541936,23846267,78.72258159,23846783,82.93836776,23847300,80.4477386,23847765,80.45860828,23848276,80.36232594,23848817,80.26498766
23849067,2983.266,23849822,79.91450917,23850323,85.70042045,23850781,83.68939535,23851308,81.79057158,23851815,80.90060784,23852301,79.33122232,23852791,80.63204297,23853299,80.17850073,23853820,78.49985504,23854319,81.63075797,23854780,78.61120015,23855236,82.87788664,23855743,80.22511178,23856207,80.10975931,23856728,80.28027259,23857242,80.12259219
23857492,2983.914,23858239,79.60545678,23858726,84.68033848,23859223,83.18011486,23859732,81.6265197,23860251,80.45993893,23860770,78.67956479,23861296,79.93522912,23861771,79.7917492,23862295,77.94851814,23862811,81.03789411,23863314,78.05948374,23863809,81.80851823,23864312,79.66377002,23864815,79.55206043,23865328,79.29219888,23865815,79.31376983
23866065,2984.616,23866812,78.76677622,23867312,83.96878346,23867759,82.29515643,23868300,80.79898404,23868786,79.52371404,23869309,78.02691103,23869810,79.51154683,23870303,79.07192138,23870829,77.45208075,23871303,80.43777054,23871814,77.43848262,23872329,81.63578204,23872825,78.93368042,23873319,78.82270847,23873790,78.82414619,23874292,78.73878328
23874542,2985.3,23875263,78.16962418,23875755,83.4267117,23876238,81.84197538,23876711,79.98389099,23877189,79.29256462,23877695,77.55432285,23878157,78.60545488,23878639,78.63456509,23879109,76.98611124,23879643,80.14297483,23880157,77.44012494,23880671,81.53247022,23881154,78.75308538,23881660,78.56783505,23882160,78.42702358,23882666,78.38835781
23882916,2985.984,23883653,78.06094621,23884178,83.3529366,23884720,81.79596904,23885214,80.21276359,23885735,79.18100283,23886264,77.59103704,23886787,78.57330836,23887307,78.46570977,23887794,76.78098075,23888293,79.67899608,23888808,76.97636851,23889289,81.04983689,23889796,78.38097131,23890322,78.40495401,23890815,78.44794352,23891325,77.89558556
23891575,2986.65,23892286,77.80511533,23892771,83.09627089,23893291,81.40892711,23893800,79.5867208,23894315,78.29932794,23894826,76.69671466,23895326,78.16026534,23895838,77.95168342,23896328,76.30821592,23896834,79.57278688,23897305,76.12934306,23897796,80.09022731,23898284,77.76918853,23898816,77.99281015,23899335,77.870023,23899824,77.87621111
