t_enc_us,enc_deg,t1_us,y1,t2_us,y2,t3_us,y3,t4_us,y4,t5_us,y5,t6_us,y6,t7_us,y7,t8_us,y8,t9_us,y9,t10_us,y10,t11_us,y11,t12_us,y12,t13_us,y13,t14_us,y14,t15_us,y15,t16_us,y16
11553342,1526.472,11554080,182.7581472,11554550,188.6376381,11555039,187.1731566,11555524,184.9052988,11556020,185.0211345,11556516,182.6807665,11557038,182.7009407,11557589,183.9493053,11558059,182.3689914,11558564,186.2705123,11559070,181.6164926,11559566,186.9297484,11560038,184.3995969,11560545,181.7627109,11561023,184.7890112,11561543,183.0311242
11561793,1528.038,11562556,182.9506695,11563099,189.0525012,11563590,187.2034466,11564080,184.9250576,11564580,185.0311599,11565105,182.6611971,11565622,183.1922739,11566109,184.0090356,11566625,182.5692182,11567090,186.7245294,11567591,182.4444365,11568101,186.9629821,11568622,184.9701209,11569130,182.4794319,11569651,185.3831545,11570167,183.8261012
11570417,1529.658,11571141,183.8259337,11571636,189.6347695,11572125,188.3141143,11572599,185.6531391,11573071,186.2533067,11573568,183.7404242,11574065,184.0028488,11574574,184.8808898,11575118,183.4080795,11575596,187.6250951,11576107,182.5385135,11576631,187.6577059,11577125,185.4094753,11577670,182.8195805,11578128,185.6556531,11578603,184.0853177
11578853,1531.188,11579582,183.8826559,11580059,189.7420275,11580535,187.9565723,11581064,185.8991642,11581563,186.123545,11582070,183.7206314,11582602,184.0466356,11583116,184.8536087,11583629,183.3439084,11584114,187.87345,11584611,182.8476766,11585142,187.6496785,11585619,185.4314448,11586115,182.7398864,11586657,185.4558063,11587181,184.0807147
11587431,1532.808,11588188,183.9077083,11588678,189.8872369,11589176,188.0378554,11589689,185.8236883,11590207,185.8840659,11590711,183.5139145,11591212,184.2099163,11591700,184.9385097,11592201,183.6744071,11592725,187.3510459,11593234,183.2720175,11593726,187.9870084,11594189,185.6948869,11594701,183.0689715,11595210,185.814728,11595681,184.3598176
11595931,1534.356,11596687,184.1413168,11597174,189.9133678,11597667,188.5210166,11598182,186.1471787,11598699,186.6406703,11599224,183.9402844,11599729,184.2540352,11600236,185.0790694,11600749,183.8428745,11601211,187.9932418,11601676,182.9695824,11602188,188.1206092,11602697,185.6195569,11603184,182.9336138,11603667,185.7081482,11604160,184.2299678
11604410,1535.94,11605141,183.9373996,11605644,190.0535925,11606130,188.2119529,11606621,186.0152679,11607107,186.148172,11607576,183.6351423,11608062,184.1265375,11608547,185.0171297,11609024,183.6832464,11609534,187.6680518,11610025,183.0799221,11610508,187.9727932,11611029,185.8536526,11611517,183.3226612,11612011,185.8372911,11612511,184.1965778
11612761,1537.488,11613493,184.2061235,11613981,190.118813,11614467,188.5483232,11614966,186.3303699,11615458,186.264559,11616000,184.0964828,11616485,184.4738292,11617000,185.209624,11617517,183.8734343,11618021,188.6323503,11618521,183.4269881,11619052,188.336922,11619540,186.0751859,11620019,183.5373524,11620503,186.0956329,11621009,184.697966
11621259,1539.054,11621986,184.4661055,11622457,190.5359392,11622965,188.8808324,11623473,186.4083882,11623958,186.6788027,11624479,184.4085522,11624995,184.7325804,11625485,185.6585304,11626014,184.1636538,11626480,188.1462883,11626967,183.6979607,11627449,188.4169048,11627936,186.3823883,11628413,183.8442822,11628919,186.7520264,11629413,184.9877315
11629663,1540.638,11630417,184.800705,11630925,190.7870799,11631440,189.2881163,11631909,187.0071421,11632391,186.9785623,11632880,184.5387268,11633333,185.1619916,11633858,186.1159632,11634368,184.666397,11634830,189.1068987,11635355,184.2755324,11635861,189.0062769,11636344,186.846879,11636873,184.1204172,11637392,186.8946838,11637902,185.1840661
11638152,1542.204,11638889,185.0089191,11639414,190.9854577,11639895,189.4154569,11640406,187.1804795,11640937,187.5970525,11641428,185.0592777,11641914,185.4766313,11642420,186.370042,11642914,185.0164677,11643424,189.0312791,11643922,184.1652275,11644436,189.1281234,11644953,186.8758353,11645452,184.1748596,11645934,187.0597257,11646484,185.422453
11646734,1543.824,11647497,185.4253125,11648005,191.2763832,11648517,189.6867593,11649001,187.2957118,11649506,187.5688298,11650005,185.0750811,11650506,185.6168091,11651026,186.3983099,11651531,185.2177371,11652010,189.2293315,11652492,184.6414491,11652976,189.8997557,11653536,187.3898057,11654047,184.6238943,11654532,187.5643355,11655027,185.8326747
11655277,1545.372,11656046,185.7858666,11656517,191.8689608,11657072,189.9711457,11657566,187.8440962,11658042,188.1347165,11658546,185.7261876,11659041,185.974596,11659551,186.8800837,11660041,185.4212471,11660546,189.4151286,11661038,184.8390565,11661521,189.7406617,11662054,187.6500656,11662551,184.8099687,11663068,187.6031858,11663569,185.8470814
11663819,1546.992,11664595,186.0572347,11665074,191.9497898,11665557,190.2917991,11666059,188.0486186,11666556,188.0410607,11667045,185.6752049,11667571,186.3032273,11668039,187.0758363,11668562,185.5164527,11669063,189.938771,11669585,185.3501532,11670106,190.3988201,11670604,188.1321523,11671078,185.4176675,11671565,187.9857441,11672064,186.3506041
11672314,1548.594,11673104,186.3594015,11673584,192.4854563,11674077,190.5257826,11674580,188.0927715,11675063,188.1757823,11675544,185.8199964,11676041,186.0980756,11676531,187.0158293,11677030,185.6341439,11677505,189.6394393,11678037,185.283659,11678531,190.1406598,11679017,187.8005943,11679513,185.1059818,11680028,188.0468257,11680514,186.5890199
11680764,1550.196,11681504,186.3095589,11681981,192.1779802,11682437,190.5206131,11682947,188.4386089,11683450,188.383496,11683925,185.6469426,11684384,186.5110734,11684882,187.1055909,11685364,185.7320756,11685874,189.7891189,11686393,184.8169584,11686912,189.9244268,11687389,187.5912947,11687878,184.9071875,11688366,187.4187021,11688865,186.0522898
11689115,1551.744,11689889,185.7850441,11690391,191.3576453,11690891,190.0721502,11691377,187.6624761,11691875,187.6099824,11692380,185.206888,11692907,185.8622389,11693372,186.5064252,11693864,185.2686702,11694381,189.2686401,11694886,184.6395518,11695404,189.5854887,11695891,187.5931294,11696397,184.8312776,11696906,187.4505001,11697397,185.9889201
11697647,1553.328,11698383,185.8018594,11698872,191.8432545,11699375,190.0800625,11699858,187.6673184,11700364,187.6669009,11700852,185.4983465,11701362,186.1950637,11701868,186.7043008,11702371,185.5246762,11702857,189.7414212,11703330,184.9310636,11703867,189.8315616,11704390,187.5006391,11704874,184.9184068,11705392,187.4515005,11705923,186.0767245
11706173,1554.948,11706946,186.0103824,11707440,191.9841333,11707950,190.2578233,11708469,188.1606782,11708984,188.1380458,11709478,185.5683806,11709973,186.0622183,11710464,187.0751735,11710945,185.7445962,11711440,189.5959381,11711972,185.0654459,11712460,189.9708766,11712964,187.885062,11713471,185.3801272,11713965,188.0075582,11714483,186.3904543
11714733,1556.55,11715463,186.4578184,11716004,192.5511314,11716504,190.6185267,11716996,188.1656691,11717506,188.416737,11718003,185.5911215,11718534,186.1687963,11719056,187.059351,11719544,185.6670261,11720072,189.7019664,11720550,185.3724754,11721041,190.0134246,11721521,187.9211999,11722037,185.3293588,11722539,188.1282015,11723042,186.5141185
11723292,1558.152,11724015,186.4158922,11724542,192.343444,11725025,190.7995914,11725467,188.3407316,11725980,188.6428455,11726516,186.0314991,11727005,186.6272702,11727524,187.3092519,11728047,185.9205626,11728561,190.231674,11729065,185.3777447,11729569,190.2821688,11730087,187.9638816,11730537,185.4136431,11731013,188.302227,11731532,186.6770167
11731782,1559.754,11732529,186.5023166,11733044,192.4954681,11733574,190.8297894,11734040,188.4562247,11734517,188.4200011,11735025,186.0029359,11735537,186.3466508,11736012,187.3287797,11736514,185.8729426,11737004,190.0475209,11737523,185.2541119,11737992,190.3301127,11738504,188.1743779,11739006,185.4941633,11739505,188.2694643,11739999,186.3999825
11740249,1561.338,11740991,186.3607444,11741514,192.195568,11742032,190.5184697,11742544,188.1445398,11743031,188.6137628,11743567,185.6360109,11744115,186.0229787,11744626,186.858239,11745148,185.7084463,11745662,189.7445343,11746160,184.983898,11746648,189.8900123,11747129,187.7989284,11747615,185.1949735,11748073,188.0964638,11748594,186.1985029
11748844,1562.958,11749608,186.2545695,11750099,192.2022321,11750582,190.6640634,11751047,188.4262249,11751526,188.6746083,11752016,186.0637955,11752482,186.4367555,11752942,187.194303,11753471,185.9866743,11753969,190.2393803,11754462,185.3076919,11754977,190.3621672,11755510,187.9112653,11756034,185.5127406,11756531,188.3254475,11757067,186.748234
11757317,1564.542,11758056,186.5620747,11758577,192.5452538,11759097,190.8365913,11759594,188.789979,11760055,188.8790182,11760544,186.0076332,11761068,186.5726068,11761541,187.622571,11762035,186.2991314,11762521,190.4947277,11763006,185.5871447,11763530,190.3085974,11764041,188.2469731,11764544,185.7878273,11765071,188.6167076,11765573,187.1083813
11765823,1566.144,11766551,186.9276739,11767057,192.8626882,11767531,191.0130046,11768036,188.6585029,11768543,188.9750813,11769026,186.3419856,11769512,186.9590781,11770021,187.9046205,11770550,186.5045163,11771046,190.8604197,11771527,185.9457259,11772041,190.9697363,11772545,188.7939813,11773066,186.2095214,11773559,188.9600229,11774067,187.1562135
11774317,1567.764,11775082,187.1397163,11775597,192.930066,11776107,191.1821115,11776587,188.8450796,11777068,189.5060527,11777592,186.3841031,11778069,187.1406427,11778593,187.8144933,11779090,186.4843874,11779583,190.5753223,11780086,185.7841083,11780595,191.1765762,11781106,188.6405445,11781607,186.1221301,11782129,188.9375598,11782648,187.5998349
11782898,1569.366,11783676,187.433798,11784210,193.4837145,11784727,191.8188755,11785215,189.3537133,11785714,189.5045312,11786252,187.3077907,11786773,187.7405899,11787272,188.6016801,11787808,187.1530227,11788274,191.3557169,11788798,186.351059,11789308,191.6709851,11789813,189.2240479,11790344,186.6926863,11790875,189.3184275,11791369,187.9327716
11791619,1571.022,11792391,187.6876276,11792925,193.6524581,11793443,191.7509216,11793993,189.5025834,11794481,189.2700917,11794967,187.0216187,11795461,187.4876694,11795924,188.2520145,11796471,186.983743,11796985,191.2617083,11797490,186.4846017,11798007,190.9185796,11798497,189.1075588,11798974,186.4406337,11799498,189.2689615,11800008,187.6910721
11800258,1572.66,11801013,187.4176134,11801547,193.5644428,11802062,191.6406381,11802575,189.7622983,11803078,189.7258086,11803576,187.1697806,11804107,187.5994068,11804602,188.6733871,11805095,187.216047,11805587,191.5072643,11806074,186.5546743,11806548,191.6403594,11807052,189.3334495,11807530,186.6272021,11808020,189.3204857,11808518,187.8483218
11808768,1574.262,11809539,187.6570555,11810001,193.5206292,11810551,192.0421158,11811046,189.4748358,11811583,189.9008497,11812040,187.3135473,11812531,187.6749774,11813035,188.6036656,11813533,187.1476321,11813987,191.2381594,11814502,186.3546116,11815014,191.4991964,11815490,189.1856048,11815989,186.5002783,11816489,189.4324164,11817000,187.6607255
11817250,1575.846,11818000,187.5875774,11818507,193.42474,11819028,191.8377342,11819516,189.6833507,11820028,189.977548,11820512,187.3594789,11821022,187.9256958,11821521,188.8285819,11822025,187.3371086,11822545,191.5844155,11823061,186.9148663,11823527,191.8776207,11824049,189.6235333,11824541,186.6169867,11825068,189.4049321,11825554,187.6499309
11825804,1577.484,11826584,187.6687022,11827056,193.5304021,11827532,191.7511901,11828037,189.4749601,11828554,189.7510531,11829087,187.6552049,11829573,188.0346772,11830069,188.8593796,11830601,187.4959652,11831073,191.6192223,11831562,186.7453474,11832061,191.6901758,11832601,189.525774,11833114,187.0056009,11833618,189.8833169,11834122,188.2209595
11834372,1579.104,11835116,187.8406263,11835600,194.0065789,11836127,192.0266866,11836626,189.6801386,11837107,189.7910191,11837595,187.3926488,11838116,187.9266933,11838639,188.8709349,11839147,187.443871,11839621,191.547757,11840108,187.0457127,11840631,191.9139508,11841110,189.8129227,11841600,187.0751384,11842072,190.0695336,11842608,188.2881023
11842858,1580.706,11843602,188.0988646,11844120,194.0139636,11844617,192.3137378,11845109,189.8428792,11845577,189.8531772,11846079,187.2370257,11846604,188.1793401,11847096,189.0143197,11847621,187.5283077,11848130,191.8879216,11848646,186.9352178,11849153,191.7357962,11849667,189.5309672,11850173,187.2289393,11850689,190.1150413,11851198,188.3385458
11851448,1582.326,11852231,188.1013582,11852726,194.2710496,11853241,192.5010738,11853687,190.3261659,11854201,190.313389,11854702,187.9437981,11855179,188.1832924,11855658,189.2081186,11856159,187.7217652,11856618,192.0853196,11857100,187.0095867,11857614,192.1751933,11858137,189.6381524,11858650,187.1888504,11859156,189.8784087,11859645,188.4817646
11859895,1583.946,11860632,188.1353903,11861124,194.1860098,11861623,192.4555771,11862096,190.1872878,11862607,189.9640057,11863146,187.6221729,11863652,188.2846086,11864128,188.8737652,11864624,187.572665,11865178,191.8693274,11865695,186.8035913,11866204,191.9865385,11866740,189.8020567,11867232,186.9771239,11867734,189.8825281,11868227,188.1576888
11868477,1585.566,11869242,188.0238612,11869740,193.8245284,11870257,192.2203334,11870752,190.106915,11871257,190.3201769,11871750,187.817289,11872265,188.1580441,11872758,189.0092486,11873291,187.5599304,11873772,191.4560137,11874267,186.8970486,11874808,192.1315729,11875288,189.8704242,11875805,187.1067852,11876326,190.0212908,11876835,188.2884527
11877085,1587.186,11877848,188.1730302,11878302,194.1804814,11878781,192.410767,11879276,190.3002516,11879768,190.4616195,11880299,187.8802123,11880804,188.6061497,11881325,189.2794282,11881836,188.0639202,11882353,191.9749002,11882839,187.2668515,11883324,192.3509061,11883842,189.9718291,11884319,187.459045,11884804,190.4587854,11885280,188.5457187
11885530,1588.806,11886273,188.4575718,11886776,194.3944455,11887260,192.5985683,11887804,190.1964213,11888277,190.7509841,11888785,188.1137941,11889243,188.7000242,11889780,189.2733897,11890249,188.2541706,11890722,192.7684858,11891234,187.7574734,11891734,192.5473391,11892219,190.2896213,11892761,187.758922,11893265,190.4540359,11893777,188.8941994
11894027,1590.426,11894779,188.9095191,11895317,195.1554367,11895803,193.0529204,11896348,190.7797881,11896835,190.8262942,11897348,188.2965796,11897846,188.663319,11898354,189.6398536,11898846,188.0933213,11899356,192.4906014,11899835,187.3387325,11900315,192.6973082,11900867,190.0594239,11901325,187.4991227,11901790,190.3184171,11902305,188.787963
11902555,1592.028,11903315,188.6881439,11903794,194.1607136,11904315,192.9849608,11904814,190.6263824,11905317,190.996157,11905842,188.454858,11906356,188.84024,11906882,189.5918029,11907372,188.1695329,11907879,192.2855354,11908412,187.5979193,11908892,192.6395451,11909395,190.1321282,11909876,187.4284859,11910364,190.2778874,11910857,188.4388905
11911107,1593.666,11911870,188.5733458,11912376,194.6030837,11912851,193.0863747,11913342,190.6978417,11913861,190.6473492,11914369,188.0161373,11914890,188.4678454,11915363,189.4612353,11915819,187.952043,11916284,192.1222566,11916774,187.3546446,11917260,192.5972851,11917754,190.0624717,11918260,187.189375,11918752,190.3723363,11919254,188.6560721
11919504,1595.232,11920263,188.4048912,11920788,194.3358817,11921299,192.7947121,11921797,190.5276113,11922303,190.6902663,11922812,188.4391186,11923348,188.6134485,11923875,189.7280708,11924410,188.2122693,11924928,192.2986416,11925427,187.6204527,11925909,192.5068762,11926405,190.3832001,11926911,187.4230428,11927418,190.254758,11927913,188.8235227
11928163,1596.888,11928900,188.7238193,11929395,194.8185449,11929896,193.0624448,11930392,190.6483842,11930890,190.7277889,11931371,188.2258389,11931893,188.6818074,11932366,189.5202894,11932874,188.0103687,11933361,192.4979941,11933862,187.5470067,11934339,192.6518896,11934841,190.3842671,11935340,187.4281317,11935857,190.1693985,11936345,188.4000197
11936595,1598.49,11937323,188.3720439,11937834,194.4661063,11938311,192.52548,11938775,190.1098618,11939283,190.3070673,11939779,187.9352125,11940273,188.4215615,11940770,189.3812686,11941253,187.8710034,11941763,192.03251,11942272,187.3416215,11942797,192.3512515,11943310,189.9714954,11943801,187.1738629,11944300,190.1062736,11944809,188.7074515
11945059,1600.11,11945825,188.4472717,11946359,194.78352,11946896,192.8485312,11947387,190.500337,11947896,190.5662634,11948413,187.8171398,11948908,188.5165611,11949389,189.2368481,11949852,188.0290743,11950318,192.2172818,11950798,187.3526085,11951292,192.4584166,11951797,190.1474186,11952303,187.6621446,11952788,190.43666,11953302,188.7571294
11953552,1601.73,11954295,188.7726355,11954783,194.7834972,11955316,193.0401142,11955834,190.866551,11956364,191.0690844,11956884,188.7337097,11957376,188.9510376,11957844,189.9117451,11958366,188.3895052,11958853,192.757145,11959376,187.8106395,11959881,192.9292019,11960407,190.7584703,11960900,188.1630047,11961361,191.0141457,11961843,189.2959141
11962093,1603.35,11962842,189.3005995,11963334,195.0483315,11963850,193.7059759,11964344,191.342854,11964857,191.4684322,11965333,189.1170287,11965840,189.4357166,11966329,190.3832294,11966846,189.0202677,11967369,193.1142397,11967902,188.4558536,11968428,193.3284347,11968910,191.1601036,11969389,188.556933,11969846,191.2463942,11970384,189.9318841
11970634,1604.97,11971420,189.7845677,11971923,195.9087211,11972451,193.950096,11972943,191.8272722,11973466,192.0292384,11973989,189.3003989,11974468,189.7501685,11974966,190.6134324,11975423,189.1446425,11975937,193.4582336,11976421,188.3722057,11976940,193.3986574,11977418,191.256898,11977916,188.5055145,11978422,191.470868,11978931,189.8666784
11979181,1606.59,11979949,189.4431179,11980434,195.5061133,11980947,193.7650653,11981453,191.4509028,11981971,191.8893209,11982481,189.3149647,11982998,189.7625641,11983481,190.5483356,11983968,189.1557382,11984502,193.568816,11984981,188.1987507,11985454,193.732311,11985964,190.9863496,11986460,188.182848,11986980,190.9455177,11987480,189.1784662
11987730,1608.246,11988481,189.4944768,11989007,195.6124387,11989513,193.6196345,11990015,191.5534051,11990489,191.7523841,11990991,189.2285882,11991468,189.6045466,11991963,190.6284233,11992456,188.9535554,11992945,193.3552596,11993433,188.4463536,11993918,193.6988464,11994422,191.2712744,11994928,188.4369486,11995460,191.3289606,11995945,189.5609857
11996195,1609.848,11996957,189.4831206,11997457,195.5537462,11997919,193.7283884,11998426,191.432178,11998911,191.7244576,11999389,189.537046,11999858,189.4837051,12000352,190.5895521,12000866,189.2998561,12001324,193.3875091,12001823,188.5489456,12002326,193.673555,12002843,191.1367141,12003348,188.4329874,12003856,191.2203272,12004348,189.6104907
12004598,1611.486,12005392,189.8442273,12005873,195.5399391,12006344,194.0612603,12006834,191.6295258,12007348,192.0615944,12007864,189.7862007,12008357,189.9339985,12008857,190.8877791,12009358,189.5720743,12009866,193.4780103,12010369,188.8442973,12010861,194.076201,12011350,191.472098,12011874,188.6793433,12012393,191.5176975,12012921,189.9305584
12013171,1613.088,12013944,189.6991186,12014430,195.6048822,12014948,194.2275387,12015445,191.6933306,12015917,191.8767337,12016421,189.4677016,12016954,190.123839,12017472,190.8859092,12017930,189.3798796,12018448,193.3654685,12018938,188.7491667,12019455,193.6317079,12019959,191.4129478,12020463,188.6228002,12020954,191.457521,12021453,190.0012713
12021703,1614.744,12022450,189.6352614,12022919,195.6628384,12023409,193.8504863,12023895,191.3713741,12024409,191.6353268,12024908,188.9757917,12025397,189.5386481,12025897,190.1580559,12026423,188.802268,12026968,193.1045118,12027493,188.3051023,12027979,193.3422098,12028464,191.0708452,12028985,188.5678492,12029516,191.3996885,12030006,189.7942659
12030256,1616.382,12031022,189.541807,12031466,195.7668026,12031980,193.6935523,12032492,191.3093643,12032979,191.308647,12033501,188.923008,12033987,189.2611565,12034510,190.133446,12035005,188.685003,12035495,192.6574961,12035993,188.278309,12036528,193.2042159,12037042,190.9205637,12037541,188.4200876,12038059,191.2304021,12038553,189.4106764
12038803,1618.002,12039587,189.6253317,12040054,195.4754858,12040597,193.9144548,12041063,191.5276766,12041531,191.9550345,12042079,189.1667426,12042576,189.6613359,12043049,190.5061132,12043559,189.1383002,12044004,193.2445772,12044501,188.2082503,12044970,193.4197058,12045497,190.9846697,12045999,188.510085,12046506,191.0929122,12046996,189.6406207
12047246,1619.586,12048016,189.4344377,12048525,195.5877298,12049012,193.6546846,12049516,191.5542332,12049986,192.0432032,12050494,189.5390852,12051019,189.8067181,12051523,190.7130776,12052050,189.3424091,12052527,193.6464409,12053001,188.7442958,12053470,193.7743376,12054010,191.5191561,12054527,188.7904932,12055027,191.6153693,12055518,190.0741869
12055768,1621.224,12056562,189.8548614,12057057,196.0536344,12057572,194.1633445,12058060,191.9139223,12058595,192.0772939,12059117,189.5668645,12059616,190.0997855,12060127,190.8093763,12060631,189.452417,12061093,193.789707,12061560,188.8181445,12062040,194.1511707,12062542,191.5561292,12063066,188.9758578,12063550,191.49154,12064053,190.2756047
12064303,1622.88,12065097,190.1312088,12065566,196.1200389,12066062,194.3732874,12066564,192.0632221,12067067,191.8638866,12067559,189.5597423,12068047,189.8810729,12068518,190.8899777,12069027,189.2882416,12069504,193.7291049,12070040,188.7335862,12070555,193.7335056,12071044,191.5367291,12071537,188.7689958,12072049,191.7649481,12072532,189.8516113
12072782,1624.5,12073532,189.9864652,12074066,195.875354,12074570,194.1210766,12075112,191.9700288,12075636,191.8267264,12076129,189.2852156,12076628,189.8037016,12077116,190.7747808,12077625,189.3765919,12078132,193.421297,12078644,188.7751613,12079162,193.6552088,12079639,191.4741178,12080165,188.8185095,12080673,191.6359078,12081147,189.8921409
12081397,1626.138,12082162,189.8033114,12082638,195.6480976,12083126,194.2713471,12083619,191.6335263,12084148,192.0786025,12084676,189.3160892,12085194,189.897857,12085716,190.7600837,12086222,189.0860135,12086699,193.0949102,12087188,188.6551192,12087664,193.517918,12088152,191.1908987,12088672,188.3095737,12089209,191.3986229,12089713,189.6571175
12089963,1627.794,12090668,189.6843282,12091180,195.7694537,12091694,193.7622929,12092192,191.5754135,12092707,191.6234456,12093180,189.4796427,12093677,189.6780125,12094237,190.64557,12094726,189.0279474,12095231,193.1084665,12095727,188.5322189,12096212,193.4704231,12096700,191.1800573,12097242,188.4811112,12097728,191.1915962,12098204,189.7275633
12098454,1629.432,12099195,189.6798106,12099697,195.6082039,12100195,194.0805145,12100721,191.7802451,12101233,192.0875178,12101755,189.6062998,12102275,189.9014138,12102765,190.9643705,12103265,189.5688357,12103768,193.8409047,12104239,189.012125,12104718,193.7091907,12105264,191.7476688,12105797,189.0372202,12106276,191.978803,12106795,190.1870806
12107045,1631.034,12107792,190.4613309,12108284,196.3956413,12108783,194.7941157,12109297,192.5037419,12109851,192.5691791,12110350,190.3365514,12110819,190.5212572,12111320,191.5314556,12111821,190.1001727,12112291,194.2549054,12112808,189.4088778,12113308,194.578686,12113818,192.3044794,12114327,189.4270996,12114827,192.4571236,12115315,190.7315566
12115565,1632.69,12116284,190.6113368,12116856,196.4716246,12117356,194.8233736,12117904,192.734857,12118423,192.7965912,12118970,190.1106502,12119457,190.4194646,12119951,191.423735,12120465,190.0609171,12120951,194.3113512,12121453,189.6764097,12121932,194.5166773,12122454,192.299834,12122958,189.9075566,12123457,192.7235833,12123937,191.0214039
12124187,1634.346,12124936,191.0898166,12125457,197.0854092,12125971,195.3861025,12126492,192.8596767,12126992,192.7956582,12127492,190.7998208,12128012,191.0236947,12128528,191.918762,12129011,190.514209,12129530,194.618926,12130033,190.007592,12130528,195.0008837,12131095,192.5337864,12131585,189.7376309,12132089,192.9492648,12132629,191.2816147
12132879,1636.02,12133609,191.2586104,12134119,197.4077125,12134633,195.633651,12135121,193.2364899,12135628,193.2626692,12136130,190.6443674,12136617,191.2626827,12137092,192.206164,12137567,190.7748319,12138041,194.8719573,12138521,190.2419353,12139011,195.0517296,12139547,193.0148587,12140055,190.4018149,12140560,193.3407031,12141063,191.5074465
12141313,1637.64,12142059,191.3308469,12142553,197.2825608,12143057,195.744417,12143551,193.7291723,12144083,193.6829771,12144595,191.1530833,12145074,191.5668823,12145568,192.5490174,12146053,191.1568133,12146560,195.2235453,12147053,189.87331,12147560,195.0654216,12148055,192.8322599,12148529,190.1647128,12149022,193.0566824,12149516,191.5277624
12149766,1639.26,12150494,191.2249414,12151021,197.3596858,12151511,195.4492414,12152005,193.0067342,12152511,193.0455922,12153001,190.6932305,12153495,191.1764072,12153994,191.9542695,12154512,190.5209939,12154995,194.9831859,12155476,190.0812137,12155973,195.0209502,12156468,192.8951221,12156938,190.2590049,12157433,193.0608704,12157964,191.2723736
12158214,1640.898,12158960,191.114815,12159476,196.9222019,12159956,195.5407819,12160434,193.2463603,12160905,193.8894209,12161395,191.0487943,12161898,191.5435736,12162377,192.193721,12162876,190.7280485,12163355,194.9332048,12163839,190.1115773,12164374,195.3025702,12164882,192.7867872,12165388,190.2229999,12165847,193.2508271,12166370,191.434948
12166620,1642.518,12167385,191.3663605,12167878,197.5358936,12168368,195.7598395,12168854,193.5959026,12169359,193.8497277,12169828,191.1245204,12170366,191.7625931,12170875,192.4534647,12171387,191.0927987,12171889,194.9262857,12172412,190.3907008,12172881,195.2982865,12173383,192.9509146,12173869,190.3745615,12174394,193.2298233,12174836,191.3623691
12175086,1644.156,12175820,191.5700823,12176316,197.7192912,12176802,196.0068068,12177311,193.7323355,12177781,193.6832963,12178283,190.9856223,12178797,191.728895,12179341,192.524803,12179855,191.23298,12180342,195.5329924,12180852,190.4011591,12181357,195.610098,12181850,193.1849428,12182371,190.3727713,12182812,193.2209597,12183324,191.4621517
12183574,1645.794,12184363,191.4460877,12184845,197.7214915,12185355,195.9455783,12185850,193.5639233,12186365,193.5995766,12186870,190.9471149,12187339,191.4254468,12187848,192.2984481,12188328,191.041732,12188880,194.8776834,12189370,190.4547862,12189860,195.7397262,12190350,193.0403145,12190846,190.3118481,12191357,193.1169052,12191870,191.6003442
12192120,1647.45,12192878,191.3229217,12193414,196.9808452,12193896,195.8425339,12194400,193.2378927,12194893,193.4189648,12195419,191.060265,12195925,191.6563577,12196439,192.3745572,12196937,191.0176783,12197464,195.306428,12197971,190.4511574,12198426,195.3734075,12198961,193.2196433,12199459,190.5822931,12199984,193.6083036,12200494,191.8406974
12200744,1649.106,12201489,191.6969528,12201981,197.7142123,12202466,195.98084,12202983,193.4805067,12203489,193.8904356,12204004,191.0387305,12204494,191.6075865,12205011,192.7285355,12205527,191.2729593,12206045,195.4510451,12206541,190.4882346,12207021,195.3736115,12207512,193.3186483,12207998,190.3969072,12208517,193.1765189,12209015,191.6172704
12209265,1650.762,12210002,191.3667251,12210522,197.2150428,12211009,195.5571074,12211503,193.5438298,12212000,193.8641798,12212491,191.1531575,12212976,191.4938382,12213449,192.6236935,12213937,191.1419001,12214435,195.3899779,12214912,190.24259,12215419,195.5296485,12215920,193.273001,12216444,190.4654856,12216970,193.1995228,12217465,191.5492852
12217715,1652.364,12218451,191.3052109,12218948,197.3638506,12219425,195.6930162,12219941,193.1169159,12220479,193.4897398,12220997,190.811828,12221506,191.2131323,12222002,192.0223207,12222482,190.8029992,12222989,195.0276131,12223490,190.1106897,12223989,195.0531661,12224488,192.9166315,12225014,190.1809713,12225519,193.3605098,12226071,191.5509982
12226321,1654.056,12227064,191.6345535,12227578,197.5048989,12228049,195.9619331,12228575,193.7868258,12229057,193.6746133,12229560,191.0285077,12229993,191.446168,12230511,192.4186101,12231030,191.0046971,12231536,195.2994491,12232049,190.5446604,12232562,195.5916,12233048,193.2919736,12233551,190.5131441,12234061,193.3776983,12234590,191.6044221
12234840,1655.676,12235601,191.7745515,12236104,198.0058984,12236608,195.9971861,12237125,193.5783224,12237565,193.878745,12238077,191.3394649,12238584,191.6523263,12239080,192.3837821,12239559,191.2300555,12240061,195.4553789,12240597,190.1637336,12241100,195.4841336,12241600,193.1625855,12242077,190.2570869,12242570,193.3904293,12243096,191.671001
12243346,1657.314,12244097,191.5151266,12244612,197.4628948,12245108,195.8223706,12245596,193.301241,12246117,193.6418317,12246664,190.6949437,12247201,191.3919889,12247691,192.3326469,12248190,191.097103,12248666,195.1884709,12249168,190.2152782,12249670,195.4199926,12250192,193.1006471,12250681,190.4931229,12251187,193.1097352,12251675,191.5100066
